Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
0,1,1,4,0.454952249,0.655172414,0,2,0,1,0,0,4
1,1,0,2,0.209475439,0.0,0,2,1,1,0,0,1
1,1,0,2,0.003671049,0.965517241,0,3,0,0,0,0,4
2,1,2,2,0.241730938,0.586206897,0,3,1,0,0,0,4
0,1,0,1,0.510256184,0.482758621,0,0,0,0,0,0,4
0,1,0,2,0.380343808,0.75862069,0,4,0,1,1,0,4
0,1,0,2,0.44894785,0.310344828,0,2,1,1,0,0,2
2,0,2,0,0.981722535,0.068965517,1,0,1,0,0,0,1
0,1,2,2,0.350622102,0.137931034,0,3,0,0,0,0,2
2,1,1,3,0.452649812,0.793103448,0,4,1,1,0,0,4
0,1,2,3,0.133616133,0.965517241,0,3,0,0,0,0,4
1,0,0,0,0.04795997,0.413793103,0,3,1,0,1,0,3
0,0,0,0,0.776247919,0.24137931,1,3,0,1,0,0,1
2,1,0,1,0.571286257,0.724137931,1,4,0,0,1,0,4
1,1,0,3,0.761526308,0.689655172,0,0,0,0,0,1,4
1,1,0,1,0.149982171,0.965517241,0,3,1,1,0,0,4
1,0,3,2,0.57243317,0.034482759,0,3,1,0,0,0,1
2,0,0,1,0.253881135,0.275862069,0,0,0,1,0,0,4
0,1,0,2,0.228271074,0.551724138,0,2,1,0,0,1,4
0,0,0,1,0.011486375,0.896551724,0,2,0,0,0,0,4
0,1,0,2,0.130437656,0.586206897,0,3,1,0,0,1,4
2,0,3,1,0.309570711,0.413793103,0,0,0,0,0,0,4
1,0,0,2,0.116960219,0.0,1,3,0,0,0,0,1
0,1,0,1,0.986938745,0.379310345,0,1,0,0,0,0,3
2,1,2,2,0.308934518,0.655172414,0,2,0,0,1,0,4
0,1,0,3,0.13042086,0.655172414,0,3,0,0,0,1,4
0,1,0,1,0.19925826,0.689655172,0,2,1,0,0,0,4
0,0,0,3,0.588325874,0.137931034,1,2,0,0,0,0,1
0,0,1,2,0.064064251,0.24137931,0,0,1,0,0,0,4
1,0,3,1,0.863372565,0.896551724,1,3,1,0,0,0,4
2,1,2,2,0.962551984,0.482758621,0,4,0,0,0,0,3
1,0,0,1,0.246978156,0.896551724,1,4,0,0,0,0,4
1,1,2,2,0.450559742,0.068965517,1,3,1,1,0,0,1
1,0,0,2,0.022107006,0.172413793,0,1,1,0,0,0,3
1,1,0,1,0.641393799,0.931034483,0,1,1,0,1,0,4
1,1,0,2,0.414348956,0.413793103,1,1,1,1,1,0,2
0,0,0,3,0.270315996,0.379310345,0,2,0,0,1,0,3
1,1,1,3,0.207021971,0.620689655,0,1,1,0,0,0,4
1,1,1,2,0.654721955,0.965517241,0,1,0,0,1,0,4
2,0,3,4,0.416642563,0.586206897,0,3,0,0,0,0,4
0,1,1,2,0.17981291,0.793103448,0,2,1,0,0,1,4
0,1,1,1,0.689848288,0.0,0,3,1,0,0,0,1
0,1,0,3,0.565668916,0.827586207,0,4,1,1,0,0,4
0,0,0,2,0.859606165,0.896551724,0,3,0,0,1,0,4
1,0,1,2,0.117558044,0.206896552,1,3,1,0,0,0,2
1,1,0,2,0.786516796,0.379310345,0,3,1,0,0,0,3
1,0,2,3,0.674238071,0.310344828,1,2,1,0,0,0,2
2,1,0,3,0.115090248,0.965517241,1,0,0,0,0,0,4
0,1,0,2,0.695566502,0.379310345,1,0,1,1,0,0,3
1,1,0,1,0.442001936,0.344827586,1,1,0,1,1,0,2
0,1,0,2,0.946018108,0.103448276,1,3,1,1,0,0,1
2,1,0,2,0.141721238,0.620689655,1,4,1,0,0,0,4
0,0,2,1,0.643519406,0.172413793,0,4,1,1,0,0,1
1,1,0,2,0.382366224,0.827586207,0,0,0,0,0,1,4
0,0,1,2,0.957861591,0.275862069,1,4,0,0,0,0,2
0,0,0,1,0.330301296,0.655172414,0,2,0,0,0,0,4
1,1,0,1,0.963239003,0.310344828,1,3,0,1,0,0,2
0,1,0,1,0.902469174,0.137931034,1,1,1,0,0,0,1
0,0,2,3,0.270641139,0.896551724,0,0,0,0,0,0,4
0,0,0,1,0.804412518,0.413793103,1,2,0,1,0,1,2
2,0,2,1,0.996695708,0.275862069,0,3,1,0,1,1,1
0,1,0,2,0.252900537,0.034482759,0,1,0,0,1,0,1
0,0,2,1,0.437226334,0.586206897,0,1,1,0,0,1,4
0,1,0,0,0.520725769,0.689655172,0,4,0,0,0,0,4
2,1,1,1,0.295217256,0.0,0,4,0,0,0,0,1
0,1,1,2,0.015229498,0.793103448,0,0,1,0,0,0,4
2,0,3,2,0.220329383,0.689655172,0,3,0,0,0,0,4
0,1,0,1,0.282208068,0.379310345,1,2,0,1,0,0,3
1,1,0,2,0.444056708,0.310344828,0,2,0,1,0,1,3
0,1,0,4,0.171246264,0.034482759,0,2,0,1,0,0,1
0,1,2,1,0.874205229,0.931034483,0,2,1,0,0,0,4
0,1,1,1,0.705668503,0.275862069,1,2,1,0,0,0,2
1,0,2,1,0.085245523,0.034482759,1,2,0,0,0,0,2
2,1,0,2,0.65078681,0.75862069,0,2,1,1,0,1,4
1,1,0,2,0.654354932,0.793103448,0,3,1,1,1,0,4
0,0,0,1,0.957267411,1.0,1,3,1,1,0,0,4
0,1,3,2,0.002971456,0.724137931,0,2,0,0,0,1,4
1,0,1,0,0.248164547,0.448275862,0,1,1,0,0,0,4
2,1,3,2,0.928805039,0.344827586,0,3,0,1,0,0,2
2,0,0,2,0.933152466,0.75862069,0,3,1,0,0,0,4
0,0,1,1,0.721361808,0.344827586,1,3,1,0,0,0,2
2,1,1,2,0.766590638,0.551724138,0,2,0,1,0,0,4
1,1,0,1,0.091535225,0.103448276,0,1,0,0,0,0,2
0,1,2,2,0.51441362,0.413793103,0,3,0,0,0,0,3
0,0,3,0,0.231796296,0.206896552,1,2,0,0,1,0,2
0,0,2,3,0.181373456,0.517241379,1,4,0,0,1,0,3
0,0,2,1,0.811181812,0.0,1,3,1,0,0,0,1
2,1,0,3,0.135140468,0.413793103,0,1,0,0,0,0,4
0,0,0,1,0.46913744,0.0,0,2,0,1,1,1,1
2,0,3,2,0.939604198,0.344827586,1,3,0,0,0,0,2
0,1,0,1,0.185992772,0.172413793,0,2,0,0,0,0,3
1,0,2,3,0.979064688,0.655172414,1,2,0,0,0,0,4
2,0,2,1,0.995377979,0.068965517,0,3,1,0,0,0,1
1,1,1,1,0.556202919,0.379310345,0,3,0,0,0,0,3
0,0,3,2,0.170285423,0.137931034,0,1,1,1,1,1,2
0,1,0,0,0.316415346,0.275862069,1,2,0,0,0,0,3
0,1,0,1,0.424927877,0.862068966,1,4,1,0,0,0,4
0,1,0,3,0.309626888,0.862068966,0,4,0,1,0,0,4
0,1,0,4,0.280905268,0.379310345,0,3,1,0,0,0,3
0,1,0,1,0.973294348,1.0,1,4,1,0,1,0,4
0,0,0,3,0.153488224,1.0,0,2,1,0,0,0,4
0,0,2,2,0.734117943,0.931034483,1,2,1,0,0,0,4
0,1,3,1,0.000357873,0.896551724,0,2,1,0,0,0,4
0,1,0,2,0.596815062,0.310344828,0,1,1,0,0,0,2
1,0,0,2,0.916942944,0.620689655,0,2,1,0,0,0,4
2,1,3,4,0.288212171,0.137931034,0,2,1,1,0,1,1
2,1,0,1,0.18568634,0.862068966,0,3,1,0,0,0,4
0,1,0,2,0.652375979,0.137931034,0,3,0,0,0,1,1
1,0,0,0,0.713367617,0.275862069,0,3,0,0,0,0,2
0,0,1,1,0.688768486,0.896551724,0,2,1,0,0,0,4
0,1,0,0,0.31963103,0.931034483,0,1,0,0,0,0,4
0,1,3,4,0.252439408,0.862068966,1,2,1,0,0,0,4
1,0,0,3,0.95696469,0.896551724,0,3,0,1,1,0,4
2,0,1,2,0.924307904,0.655172414,0,1,0,1,1,0,4
1,1,0,2,0.457789383,0.551724138,0,2,1,0,0,1,4
0,1,0,1,0.847113633,0.310344828,0,2,0,1,0,0,2
1,0,1,1,0.452790512,0.689655172,1,3,0,0,0,0,4
1,0,2,1,0.424823943,0.0,0,3,0,0,0,0,1
1,0,2,1,0.156890251,0.724137931,1,3,0,1,0,1,4
1,1,1,2,0.4268433,0.931034483,0,2,1,1,0,0,4
2,0,3,2,0.537981783,0.517241379,0,2,0,0,1,1,4
0,1,2,0,0.022477307,0.862068966,0,1,1,0,0,0,4
2,0,2,0,0.444570602,0.862068966,1,1,0,0,0,0,4
2,0,0,1,0.782201458,0.482758621,1,1,1,0,0,1,4
1,0,0,2,0.680774846,0.75862069,0,1,0,1,0,0,4
0,0,0,3,0.63583418,0.551724138,1,1,0,0,0,1,4
0,1,1,2,0.910548026,0.862068966,0,1,0,0,1,0,4
2,1,0,3,0.017999849,0.655172414,1,1,0,0,0,0,4
2,0,0,2,0.557634995,0.827586207,0,3,0,0,0,1,4
1,1,2,1,0.788200976,0.413793103,0,4,1,1,0,0,1
2,0,2,1,0.541904731,0.0,0,3,0,1,1,0,1
1,0,3,3,0.324214966,0.827586207,1,0,0,0,0,0,4
0,0,0,2,0.13635429,0.24137931,1,2,0,0,0,0,2
0,0,1,1,0.888530391,0.137931034,1,3,1,0,0,0,1
0,1,0,2,0.471250621,0.172413793,1,1,0,0,0,0,1
0,0,0,2,0.879071656,0.75862069,0,3,0,0,0,0,4
2,0,0,2,0.586472641,0.655172414,1,2,0,0,0,0,4
0,1,0,3,0.674914177,1.0,1,4,1,0,0,0,4
1,0,0,2,0.805132722,0.448275862,0,3,1,0,1,0,2
0,0,2,2,0.659860321,0.724137931,0,3,0,1,0,0,4
0,0,0,0,0.398459496,0.75862069,0,3,0,0,0,1,4
0,1,2,0,0.514170891,0.344827586,1,1,0,1,0,1,2
1,0,1,1,0.803915695,0.172413793,1,1,1,0,0,0,2
1,1,0,0,0.3740269,0.344827586,1,2,0,1,0,0,3
2,0,0,2,0.388514694,0.413793103,1,1,1,0,0,0,4
0,0,0,2,0.095747219,0.379310345,1,1,0,1,0,0,3
1,1,1,1,0.915582814,0.724137931,1,2,0,0,0,0,4
0,0,0,3,0.091088069,0.034482759,1,3,0,1,1,0,1
2,0,0,1,0.648901372,0.689655172,0,0,1,1,0,0,4
0,1,0,1,0.413616536,0.068965517,0,1,1,0,0,0,2
0,1,1,1,0.406032741,0.75862069,0,2,1,0,0,0,4
0,1,3,1,0.680280058,0.103448276,1,2,0,1,0,1,1
0,1,0,1,0.067117966,0.551724138,0,1,0,1,0,0,4
2,1,2,2,0.594335329,0.931034483,0,4,0,1,0,0,4
1,0,1,2,0.772866308,0.931034483,0,2,0,1,0,0,4
2,1,3,4,0.829111857,0.724137931,0,2,0,1,1,0,4
0,0,2,0,0.170673517,0.172413793,0,0,0,0,0,0,2
2,0,1,1,0.898397698,0.206896552,0,2,0,0,1,1,2
0,0,1,0,0.656847409,0.482758621,0,3,0,0,0,0,3
2,1,2,2,0.882815558,0.344827586,0,1,1,0,1,0,2
1,1,0,0,0.485785634,0.793103448,0,2,0,0,0,0,4
0,0,0,3,0.542603496,0.068965517,0,0,1,0,0,0,2
0,1,0,2,0.920041775,1.0,0,4,0,0,0,0,4
0,1,2,2,0.900891054,0.172413793,0,0,1,0,0,0,1
2,1,2,2,0.448623123,0.862068966,0,3,0,0,0,1,4
0,1,0,1,0.274675167,0.034482759,0,2,0,0,0,0,2
0,0,1,1,0.393569475,0.965517241,1,2,1,0,0,0,4
0,0,0,1,0.388157155,0.448275862,0,3,0,0,0,1,4
1,1,0,2,0.287143726,0.275862069,0,1,1,1,0,0,2
1,0,3,1,0.268835435,0.586206897,0,2,1,0,0,0,4
2,1,0,1,0.861999795,0.620689655,0,2,0,1,0,0,4
0,1,0,4,0.069889336,0.379310345,0,0,1,0,1,0,3
1,0,1,0,0.678337173,0.413793103,0,3,1,0,0,0,2
1,0,2,3,0.172965811,0.862068966,0,0,0,0,0,0,4
0,0,0,2,0.344848997,0.379310345,0,3,1,0,0,0,4
0,1,1,1,0.061560887,0.379310345,0,2,1,0,1,0,3
0,0,1,1,0.27023107,0.586206897,1,1,0,0,1,0,4
2,1,0,1,0.769251443,0.275862069,0,3,0,1,0,0,2
0,0,0,2,0.885979715,0.551724138,1,2,0,1,1,0,3
0,0,1,2,0.221728898,0.689655172,0,2,1,1,0,0,4
1,1,0,2,0.464027775,0.517241379,0,2,1,1,0,1,4
0,1,3,3,0.470811773,0.551724138,0,1,1,0,0,1,4
2,1,2,2,0.874526547,0.689655172,1,3,0,0,0,0,3
0,1,3,1,0.763622962,0.793103448,0,2,0,0,0,1,4
0,1,0,1,0.513614086,0.24137931,0,1,1,0,0,1,3
2,1,3,3,0.671465301,0.344827586,0,3,0,1,0,0,2
0,1,0,1,0.848276156,0.793103448,0,0,1,1,0,0,4
2,1,0,0,0.009497031,0.034482759,1,1,1,1,0,0,1
0,0,0,2,0.403300244,0.24137931,0,2,0,1,0,0,2
1,1,0,2,0.908233107,0.379310345,0,3,0,0,0,0,3
0,1,1,3,0.741111094,0.689655172,0,4,0,0,0,0,4
0,0,0,2,0.543412454,0.0,0,3,1,0,1,0,1
0,1,0,0,0.530200438,0.75862069,0,2,1,1,0,0,4
0,0,1,3,0.348116953,0.413793103,0,3,1,1,0,0,2
1,0,0,1,0.521065957,0.724137931,0,2,0,0,0,1,4
1,1,1,1,0.65608364,0.689655172,1,1,0,0,0,0,4
2,0,0,2,0.418791037,0.551724138,0,4,1,0,1,0,4
0,1,2,0,0.71492114,0.448275862,1,1,0,0,0,0,4
1,0,2,2,0.86216928,0.448275862,0,2,1,1,0,0,2
1,0,0,1,0.154809763,0.517241379,0,3,0,0,0,0,4
0,0,0,2,0.452013164,0.551724138,0,3,0,0,1,0,4
1,1,0,1,0.408436201,0.172413793,1,0,0,0,0,0,2
0,1,2,2,0.688202121,0.862068966,0,0,0,1,0,1,4
0,0,0,3,0.250101787,0.931034483,0,2,1,0,0,0,4
0,0,0,1,0.640933962,0.206896552,0,2,0,0,0,1,2
2,1,0,1,0.878444981,0.862068966,1,2,1,0,0,0,4
2,1,0,1,0.418559332,0.862068966,0,2,0,0,0,0,4
0,0,0,1,0.912009976,0.0,0,4,0,0,0,0,1
0,0,2,2,0.99425244,0.827586207,0,1,0,1,1,0,4
0,1,0,2,0.106161109,0.482758621,1,2,0,1,0,0,4
2,1,0,1,0.233268183,0.655172414,1,2,0,0,0,0,4
1,1,2,1,0.951419275,0.689655172,0,1,1,0,0,0,4
0,1,2,1,0.959376346,0.586206897,0,1,0,1,0,0,4
0,1,0,2,0.097766697,1.0,1,4,0,0,0,0,4
2,0,0,1,0.014962853,0.931034483,1,3,0,0,0,0,4
1,1,0,4,0.161232312,0.862068966,0,1,0,0,0,1,4
1,0,3,2,0.99710476,0.413793103,1,3,0,0,0,0,2
0,1,0,1,0.180153629,0.793103448,0,1,1,0,0,0,4
2,0,3,2,0.503072371,1.0,0,3,0,1,1,0,4
2,1,1,3,0.84934005,0.034482759,1,0,0,1,0,0,1
0,1,1,2,0.020372174,0.620689655,0,3,1,0,0,0,4
2,0,0,1,0.605130923,0.482758621,1,0,0,1,0,1,3
2,0,0,1,0.277290987,0.379310345,0,2,0,0,1,0,4
0,1,0,3,0.863273237,0.482758621,0,3,0,0,1,0,4
2,1,0,2,0.283734085,0.827586207,1,1,0,0,1,0,4
1,1,1,2,0.687492222,0.586206897,0,2,0,0,0,0,4
0,1,3,3,0.674941724,0.448275862,0,0,1,1,0,0,3
0,1,1,3,0.221695256,0.172413793,1,3,1,1,0,1,1
0,0,2,3,0.034786312,0.379310345,0,2,1,1,0,0,4
2,0,0,0,0.409667097,0.655172414,0,2,0,0,0,1,4
0,1,0,2,0.289472676,0.75862069,1,4,1,0,0,0,4
1,0,0,2,0.809854739,1.0,0,2,0,0,0,0,4
0,0,1,2,0.801231277,1.0,1,0,0,1,1,0,4
0,0,3,2,0.457496389,0.172413793,1,3,0,0,0,0,2
0,1,1,1,0.607156491,0.862068966,0,3,0,0,1,0,4
1,0,0,2,0.604901193,1.0,0,4,1,0,0,1,4
1,1,0,2,0.828056035,0.275862069,1,1,1,0,0,0,2
0,0,1,0,0.425438044,1.0,0,2,1,1,0,0,4
0,1,0,2,0.275710403,0.827586207,0,3,1,1,0,0,4
0,0,2,1,0.265286674,0.862068966,0,3,1,1,0,1,4
2,1,2,1,0.536755716,0.103448276,0,3,0,1,0,1,1
0,1,1,0,0.449611587,0.551724138,0,1,0,0,0,0,4
0,0,0,2,0.440573779,0.034482759,1,1,1,0,1,0,1
0,1,0,2,0.091189209,0.517241379,1,1,0,0,0,0,4
0,1,0,2,0.71937685,0.793103448,0,4,1,1,0,0,3
0,1,0,2,0.213929479,0.448275862,0,1,0,0,0,0,4
2,1,0,3,0.19712713,0.862068966,0,2,0,0,1,0,4
2,1,1,1,0.413179876,0.24137931,0,2,0,0,0,1,3
1,1,1,1,0.227987273,0.448275862,1,2,1,0,1,0,3
2,1,0,3,0.584476494,0.034482759,1,2,0,0,0,0,1
0,1,0,1,0.371837429,0.517241379,1,3,1,0,0,0,3
2,0,0,4,0.449374835,0.103448276,0,2,0,1,0,0,2
1,0,0,3,0.537733882,0.0,0,1,1,0,0,1,1
0,1,2,2,0.203716588,0.75862069,0,2,0,0,0,0,4
0,1,0,4,0.155877763,0.655172414,0,3,0,1,0,0,4
0,0,0,0,0.881381013,0.896551724,0,4,0,0,0,0,4
1,0,0,1,0.434169358,0.448275862,1,3,0,0,1,0,3
1,0,2,2,0.412514402,0.24137931,1,3,0,0,0,0,2
1,1,1,1,0.035600197,0.827586207,1,2,1,0,0,0,4
0,0,0,3,0.498495812,0.931034483,1,3,0,0,0,1,4
0,1,1,0,0.554753823,0.827586207,0,4,0,0,0,0,4
0,1,2,2,0.559430341,0.068965517,0,2,0,1,0,0,1
0,0,3,2,0.707790976,0.137931034,0,0,0,0,0,0,2
1,1,0,2,0.177632953,0.172413793,0,4,0,0,0,0,2
1,1,2,1,0.252460164,0.724137931,0,3,0,0,0,0,4
0,1,3,1,0.811609469,0.862068966,1,2,0,1,0,0,4
0,1,3,3,0.948206452,0.24137931,0,4,0,1,1,0,1
0,0,1,1,0.136036107,0.172413793,0,2,0,0,1,0,3
2,0,1,3,0.498168689,0.172413793,0,2,1,0,0,0,2
2,1,0,2,0.214369549,0.103448276,0,3,0,1,1,0,1
1,1,2,2,0.060089332,0.206896552,0,1,0,0,0,0,3
1,0,1,2,0.325824599,1.0,0,3,0,0,0,1,4
1,1,1,1,0.143799899,1.0,0,1,0,0,0,0,4
0,0,0,2,0.710696216,0.793103448,1,1,0,0,0,0,4
0,1,2,3,0.534286015,0.620689655,0,2,1,0,1,0,4
1,1,2,2,0.143946913,0.206896552,0,2,0,0,0,0,3
1,0,0,4,0.009199323,0.068965517,0,1,1,0,0,0,2
1,0,2,2,0.809033095,0.24137931,1,4,0,0,0,0,1
2,0,1,1,0.176344045,0.0,0,2,1,0,0,0,2
0,0,2,1,0.606860568,0.0,1,1,1,0,1,0,1
2,1,0,4,0.337256299,0.448275862,1,2,0,1,0,0,3
2,0,0,1,0.586106036,0.172413793,1,3,0,0,0,0,2
1,1,3,3,0.315963566,0.310344828,0,2,0,0,0,1,3
1,0,0,3,0.086986605,0.827586207,0,1,1,0,0,0,4
0,0,2,1,0.22315339,0.931034483,0,1,0,0,0,0,4
0,1,0,0,0.188221842,0.448275862,0,2,0,0,0,0,4
2,0,1,2,0.42845845,0.103448276,0,2,0,0,0,1,2
0,0,0,1,0.658987558,0.172413793,1,3,0,0,1,0,1
1,0,1,2,0.264056418,0.517241379,1,4,1,0,0,0,3
1,0,0,2,0.012030921,0.931034483,0,1,1,1,1,0,4
2,1,0,2,0.519480968,0.689655172,0,3,0,1,1,1,4
0,1,0,2,0.60640289,0.931034483,1,4,0,1,1,0,4
0,0,0,1,0.963924375,0.0,0,4,0,0,0,0,1
0,0,3,2,0.590095481,0.172413793,0,4,1,0,1,0,1
0,0,3,1,0.47166126,0.275862069,0,3,1,1,0,0,2
0,1,0,1,0.574007833,0.482758621,1,2,0,0,0,1,3
0,1,2,2,0.928914315,0.379310345,0,2,0,1,0,1,3
1,1,0,3,0.829277435,0.068965517,1,2,1,0,0,0,1
1,1,1,1,0.323297093,0.344827586,0,3,0,0,1,0,3
0,0,2,2,0.237474187,0.482758621,0,2,0,0,0,0,3
0,0,3,2,0.262882608,0.068965517,0,1,0,0,0,0,2
2,0,0,1,0.504947957,0.448275862,0,1,0,0,0,0,4
0,1,2,1,0.744851809,0.034482759,0,3,0,0,1,0,1
0,0,0,3,0.503744743,0.965517241,0,3,1,0,0,0,4
0,1,3,2,0.067821437,0.103448276,1,2,0,0,1,1,2
0,1,0,2,0.72435953,0.862068966,0,1,0,0,0,0,4
1,0,1,2,0.806843661,0.620689655,1,3,0,0,0,0,4
0,0,1,0,0.28977774,0.379310345,1,0,1,0,0,0,4
0,0,1,2,0.664836229,0.034482759,1,2,0,0,0,0,1
0,1,0,2,0.427029358,0.551724138,1,2,0,0,0,1,4
0,1,3,2,0.890088464,0.068965517,0,4,0,0,0,0,1
0,0,0,1,0.846144212,0.310344828,0,2,1,1,0,0,2
1,0,1,0,0.525983067,0.517241379,1,2,0,0,0,1,3
1,1,0,1,0.692247507,0.724137931,1,3,0,1,0,0,4
2,0,0,4,0.884312177,0.275862069,1,2,0,1,0,1,2
0,1,1,2,0.496233923,0.344827586,0,1,0,0,0,0,3
2,1,0,2,0.313557918,0.689655172,0,2,1,0,0,0,4
2,0,0,0,0.754479549,0.482758621,0,4,1,0,0,0,2
2,0,0,0,0.220266322,0.068965517,1,2,0,0,1,1,1
1,0,0,2,0.388924856,0.517241379,0,3,0,1,0,0,3
0,0,2,2,0.866669457,1.0,0,4,0,1,0,0,4
2,1,2,2,0.725202138,0.689655172,0,3,0,0,0,1,4
0,1,0,1,0.404222277,0.689655172,0,3,1,0,0,0,4
0,1,0,2,0.214938452,0.689655172,0,3,0,1,0,0,4
1,0,0,1,0.35632467,0.931034483,1,4,0,1,0,0,4
2,1,0,1,0.284377824,0.379310345,1,4,1,0,0,0,3
2,0,1,2,0.176238806,0.75862069,0,4,0,0,0,0,4
0,0,1,1,0.744134448,0.137931034,0,3,0,0,0,1,2
0,0,0,1,0.25230674,0.206896552,1,2,1,0,0,1,2
1,0,0,2,0.454636624,0.275862069,0,1,1,1,0,0,1
1,0,0,2,0.386250084,0.689655172,1,2,1,1,0,0,4
1,0,2,3,0.983153337,0.586206897,0,4,1,1,1,0,3
1,1,3,2,0.391488896,0.689655172,0,3,0,0,0,0,4
2,0,0,0,0.080021531,0.24137931,0,2,0,1,0,0,3
2,1,0,1,0.089876115,0.379310345,1,2,0,0,0,1,4
0,1,2,4,0.591379874,0.655172414,0,2,1,0,1,0,4
1,0,3,2,0.599999601,0.034482759,0,2,0,0,0,0,2
1,0,0,2,0.419187444,0.310344828,0,3,0,0,0,0,2
0,0,0,0,0.432287186,0.620689655,0,2,1,0,0,0,4
2,1,0,2,0.053941688,0.275862069,0,1,0,0,0,0,4
1,0,1,0,0.517087366,0.827586207,0,2,0,0,0,0,4
0,1,0,2,0.505266759,0.793103448,0,1,0,1,0,0,4
0,0,0,3,0.14966833,0.24137931,0,4,0,0,0,0,3
2,0,1,4,0.103905856,0.793103448,0,2,0,0,0,0,4
0,1,0,2,0.123661643,0.793103448,0,4,0,0,0,0,4
0,1,2,2,0.101091485,0.793103448,0,1,0,1,0,0,4
2,0,0,3,0.610356135,0.0,0,1,0,0,0,0,2
1,1,0,2,0.196655611,0.172413793,0,3,0,0,0,0,3
1,1,1,0,0.25166627,0.379310345,0,3,0,1,0,1,3
0,1,0,2,0.173718768,0.827586207,0,2,0,0,1,0,4
0,1,3,1,0.958883398,0.793103448,0,1,0,0,1,0,4
1,1,1,2,0.855546913,0.620689655,0,0,0,1,0,0,4
2,0,0,2,0.230706891,0.896551724,0,3,1,0,0,0,4
0,0,2,2,0.327889926,0.551724138,0,1,1,1,0,0,4
0,1,0,1,0.210081215,0.034482759,1,2,0,0,0,0,2
2,0,3,1,0.492388457,0.344827586,1,3,0,0,0,1,3
0,0,0,2,0.019580186,0.586206897,0,0,0,0,0,0,4
0,1,1,3,0.672086823,0.75862069,0,1,1,1,0,0,4
0,0,0,2,0.523706605,0.931034483,1,0,1,0,0,0,4
0,1,0,1,0.899618978,0.724137931,1,4,0,0,1,0,4
1,1,2,3,0.164528757,0.344827586,0,2,1,0,1,0,3
2,0,2,3,0.804980639,0.586206897,0,4,1,0,0,0,4
2,1,0,1,0.792818444,0.24137931,0,1,0,1,0,0,1
1,1,0,0,0.12727449,0.482758621,0,3,0,1,0,0,3
2,1,2,2,0.398964459,0.275862069,0,1,0,0,1,0,3
2,1,3,3,0.170295335,0.482758621,0,2,0,0,0,0,4
2,1,0,4,0.2549604,0.206896552,1,3,0,0,0,0,2
2,0,0,3,0.263495875,0.655172414,0,3,1,0,0,0,4
2,0,0,2,0.556822871,0.413793103,0,3,0,1,0,0,3
0,1,2,2,0.411830939,0.413793103,0,3,0,0,0,1,3
2,1,0,0,0.948769285,0.0,0,1,1,0,1,0,1
0,0,0,1,0.12646251,0.655172414,0,2,0,0,0,0,4
2,1,2,2,0.974758455,0.103448276,0,2,0,0,0,0,1
1,0,0,2,0.230850859,0.793103448,0,3,0,0,1,0,4
0,1,0,2,0.773709426,0.103448276,0,1,0,1,1,0,1
0,1,0,2,0.339306666,0.103448276,1,4,0,0,0,0,1
2,1,0,1,0.143192972,0.413793103,0,2,1,0,0,1,3
1,1,0,2,0.858822396,0.034482759,0,3,0,0,1,1,1
0,1,1,0,0.309163031,0.931034483,0,1,0,1,0,0,4
0,1,0,2,0.659559836,0.862068966,0,2,0,0,0,0,4
0,1,1,2,0.567041894,0.75862069,0,3,1,0,0,0,4
1,0,2,2,0.472245681,0.482758621,0,2,1,0,0,0,3
0,0,2,4,0.496336503,0.103448276,0,4,1,0,0,0,1
0,0,0,1,0.733026695,0.896551724,0,3,0,1,0,0,4
2,1,0,2,0.087820917,0.172413793,1,2,1,0,0,0,2
0,1,0,1,0.668895812,0.068965517,0,3,1,0,0,0,1
0,1,0,2,0.896788902,0.206896552,0,3,1,0,1,0,1
1,1,0,3,0.057801734,0.172413793,0,3,0,0,0,1,4
1,1,1,2,0.140762125,0.068965517,1,1,0,0,0,0,1
0,1,0,3,0.717402779,0.103448276,0,2,0,1,1,0,1
0,1,0,1,0.437731393,0.310344828,0,3,0,0,0,0,3
0,0,0,3,0.403959591,1.0,1,3,1,1,0,0,4
0,1,1,0,0.137071183,0.689655172,0,2,0,0,0,0,4
0,0,0,3,0.507299658,0.275862069,0,1,0,1,0,0,3
0,0,1,1,0.126637881,1.0,0,2,0,0,0,0,4
2,1,0,1,0.477115419,0.172413793,1,0,0,0,0,0,2
0,1,2,2,0.764440147,0.965517241,1,3,0,0,0,0,4
1,0,2,3,0.258508331,0.655172414,1,3,0,0,0,0,4
0,0,0,0,0.481285919,0.896551724,1,2,1,0,0,0,4
0,1,0,1,0.993103351,0.344827586,1,3,0,1,1,1,1
1,1,0,3,0.687386804,0.206896552,0,2,1,1,0,0,2
0,0,0,1,0.842270979,0.586206897,1,3,0,0,1,0,3
1,1,1,1,0.415271564,0.103448276,0,1,1,0,0,0,2
1,1,2,2,0.768690651,0.137931034,0,2,0,0,0,0,2
2,1,1,1,0.040502848,0.103448276,0,3,0,1,1,0,1
1,0,2,3,0.122999575,0.103448276,0,1,0,0,1,0,2
0,0,0,2,0.203251124,0.896551724,1,2,0,0,0,0,4
1,0,0,2,0.402361059,0.413793103,0,2,0,1,1,0,3
0,1,2,4,0.846664129,0.517241379,0,1,1,0,0,0,4
0,1,0,2,0.346611178,0.827586207,0,1,0,1,0,1,4
0,0,1,0,0.655320758,0.448275862,1,1,0,0,0,0,4
